id,data,model,score,text
88,CNNDM,PROPHETNET,69.33333333333333,"lillian bustle , a burlesque dancer from new jersey , weighs in at 240lbs .
during her ted talk , she explained that ` fat ' should n't be used as a synonym for ` ugly '
studies show that the more people are exposed to different body types , the more they like them ."
75,CNNDM,LEAD3,100.0,"american airlines is tapping into the youth market with the introduction of their new in-flight music .
new indie music was first piped into the cabin - during boarding and disembarking - a few months ago and has quickly become a hit with passengers .
in fact , many have taken to twitter to share their approval of the new on board playlists , which feature rockers such as the xx , haim , phantogram and hozier ."
84,CNNDM,LEAD3,98.0,"when chelsea clinton became the first daughter of the united states of america , she was just a twelve-year-old from arkansas with a full head of voluminous frizzy curls .
but over the years , as chelsea has grown up into an intelligent and elegant woman , her curls quickly began to fade , appearing more and more controlled as the years wore on , before eventually vanishing completely .
now , in a candid interview with elle magazine , chelsea has finally revealed just what happened to her much-loved ringlets – insisting that , far from being an intentional style change , her once-unruly mane simply straightened itself out over time ."
78,CNNDM,LEAD3,67.0,"acetaminophen is the main ingredient in the over-the-counter pain reliever tylenol .
painkillers not only dull physical pain , but they can also dull your emotions .
this is according to a new study that claims acetaminophen ( paracetamol ) -"
99,CNNDM,BERT,54.66666666666666,"chelsea drew 0-0 with arsenal in their premier league clash at the emirates
jose mourinho has branded their 11-year wait for the title as ` boring '
blues boss arsene wenger said chelsea ` came to defend ' after the final whistle
mourinho insisted arsenal 's 11 years without winning the league is truly mundane
click here for all the latest chelsea news"
81,CNNDM,PROPHETNET,96.66666666666669,"ruben costa , 35 , pleaded guilty to impersonating a member of the police force .
the northern territory man pretended to be a police officer investigating a crime over the phone .
he claimed he needed the help of taxi drivers to track down his wife and child .
taxi company located costa 's wife and son at a women 's refuge .
however , he was only handed a two-month suspended sentence ."
71,CNNDM,LEAD3,65.66666666666667,"harvey weinstein 's wife georgina chapman today gushed online about her ' wonderful husband ' - just days after it emerged he would not face criminal charges for allegedly groping an italian model .
in an apparent effort to push past the scandal , the british-born fashion designer , who turned 39 on tuesday , shared an instagram image of a large bouquet of flowers he had bought for her . '
thank you for my beautiful flowers ! ! !"
50,CNNDM,PG,96.66666666666669,"smokey da lamb has been turning heads in some of the city 's coolest neighborhoods ever since restaurant owner sandy dee hall , 34 , and his girlfriend maxine cher , 24 , adopted him .
smokey has made dozens of friends during his month-long stay in new york .
city officials are now demanding that he be sent back to live on the farm ."
114,CNNDM,PG,100.0,"ashley young has revealed the secret of his team-mates ' changing room playlist .
he admitted to being under strict orders from manager louis van gaal to play only house and funky house music .
young is known for being the resident dj at the red devils ."
77,CNNDM,PROPHETNET,33.333333333333336,"prince abdul malik wed dayangku raabi ` atul ' adawiyyah pengiran haji bolkiah in a spectacular ceremony yesterday .
the lavish display of wealth is possibly the most opulent wedding of all time , but the couple are n't the first to spend millions on their big day .
kim kardashian and elizabeth taylor continue to spend a fortune on everything from their booze and location to their dress ."
78,CNNDM,PG,65.66666666666667,"acetaminophen has been in use for more than 70 years , but this is the first time that this side effect has been discovered .
previous research had shown that acetaminophen works not only on physical pain , but also on psychological pain ."
79,CNNDM,LEAD3,66.66666666666667,"a 46-year-old man was sentenced to life in prison on monday after shooting dead a father and son because they were related to a driver who killed his nine-year-old sister in a crash 45 years ago .
alfred guy vuozzo swore loudly as he was told he would not be eligible for parole for 35 years for murdering brent mcguigan , 68 , and his son , brendon , 39 , on prince edward island last august .
as he was escorted from the courtroom , he screamed : ' you 've sentenced me to life"
70,CNNDM,PROPHETNET,94.0,"tegan peters , 22 , found a tennis ball deliberately covered in sharp pins in ti rakau park , south of auckland .
the self-proclaimed animal lover said there were upwards of 20 needles in the tennis ball .
she took a photo of the ball and uploaded it to her facebook page .
ms peters said she immediately wanted to warn her pakuranga community ."
82,CNNDM,LEAD3,99.33333333333331,"kim kardashian has revealed that she is going to great lengths to make sure that her luxurious designer wardrobe stays in mint condition because she plans on handing ‘everything’ down to her 22-month-old daughter north west .
the 34-year-old reality star explained that she is creating an ' archive ' of her most infamous outfits , which she stores in clear plastic bags , because she is keen on the idea of north inheriting her wardrobe when she gets older . '
[ ‘i’m saving ] every last piece , ’ kim told the huffington post of her most memorable designer ensembles ."
63,CNNDM,BERT,86.66666666666669,"the 87-year-old pensioner was allegedly restrained by cabin crew until the plane was forced into the unplanned landing
the air canada flight aca-87777 was around 600 miles north west of shannon
the plane , carrying 211 passengers , turned around and the plane turned around"
89,CNNDM,PROPHETNET,39.66666666666666,"former supermodel , 46 , is preparing for the london marathon on 26 april .
suffered post-partum haemorrhage shortly after giving birth to grace , now 11 .
her experience inspired her to launch every mother counts in 2010 .
charity is dedicated to making pregnancy and childbirth safe for mothers ."
82,CNNDM,PROPHETNET,97.0,"the 34-year-old revealed that she is creating an ` archive ' of her most infamous outfits , which she stores in clear plastic bags .
she is keen on the idea of her 22-month-old daughter inheriting her wardrobe when she gets older ."
73,CNNDM,LEAD3,90.0,"jonny howson made a triumphant return to elland road to nudge norwich one step closer to the premier league .
an academy product and leeds’ youngest captain since billy bremner before moving to carrow road for £2million in january 2012
, howson marked his first game back at his old club by making the breakthrough in the 57th minute to keep alex neil’s side in the automatic promotion places ."
22,CNNDM,BERT,100.0,"charnelle hughes , 20 , was struck on the side of the head by the empty glass after it was thrown into a group of 40 people during a live gig
the culprit jordan goode , also aged 20 , had been dancing aggressively to heavy rock music and had suddenly picked up the glass and threw it randomly
she was rushed to hospital after she started bleeding profusely and was suffering concussion , and at one stage it was feared she would lose her right eye
goode , from tipton in the west midlands , sobbed as he admitted wounding and escaped with a suspended jail term"
25,CNNDM,PG,94.33333333333331,"denise chiffon berry , 44 , and her son were driving in hawthorne , california on wednesday when they passed by three men in a cadillac - one of whom had his legs dangling out of the window .
the mother and son allegedly laughed at the scene , but someone in the car did n't find it funny when he made eye contact with the 12-year-old boy ."
72,CNNDM,LEAD3,66.0,"( cnn ) wanted : film director , must be eager to shoot footage of golden lassos and invisible jets .
cnn confirms that michelle maclaren is leaving the upcoming `` wonder woman '' movie ( the hollywood reporter first broke the story ) .
maclaren was announced as director of the movie in november ."
53,CNNDM,PG,91.66666666666669,"design duo luke sales and anna plunkett presented their new collection ' cooee couture ' at the art gallery of nsw .
the models ' beauty look featured rainbow dreadlocks and neon make-up designed by nigel stanislaus for maybelline ."
69,CNNDM,LEAD3,81.33333333333333,"rory mcilroy 's powers of persuasion have resulted in us open champion martin kaymer , former world number one luke donald and american ryder cup star patrick reed confirming their participation in the dubai duty free irish open .
mcilroy 's foundation is hosting the event at royal county down from may 28-31 and
the world number one has been a major influence in attracting a top-class field , who will compete for a prize fund of £1.8million , an increase of 25 per cent from last year ."
82,CNNDM,BERT,78.0,"kim , 34 , is releasing an ` archive ' of her most infamous outfits
says she is keen on the idea of north inheriting her wardrobe when she gets older
the mother-of-one said she keeps everything and put it in clear plastic bags altogether with the shoes - the whole look of what i wore"
35,CNNDM,BERT,95.66666666666669,"denise van outen is the latest big name to sign for eastenders
former girls aloud star sarah harding has turned down the offer twice
denise admits she 'd previously turned down offers because of work commitments and then because she was a new mum and did n't want the often gruelling schedule that comes with a soap contract"
69,CNNDM,PROPHETNET,97.0,"rory mcilroy 's foundation is hosting the dubai duty free irish open .
martin kaymer , luke donald and patrick reed have all confirmed their participation in the tournament .
the irish open will take place at royal county down from may 28-31 .
a prize fund of # 1.8 million is an increase of 25 per cent from last year ."
90,CNNDM,PROPHETNET,38.0,"hull fc beat widnes 22-8 to make it back-to-back wins for the first time since last june .
tom lineham scored a treble in a losing cause at castleford last month .
the 22-year-old winger showed good opportunism and no little speed on two occasions to pluck passes out of the air and race over 90 metres ."
113,CNNDM,BERT,51.33333333333334,"leslie roy , 52 , and lee marie wright , 56 , got stuck about three miles from crisp point lighthouse in luce county in the upper peninsula
they were entombed in snow on a remote used road with eight boxes of girl scout cookies purchased from relatives and a bag of cheese puffs
when the search began , police said the women had told others about visiting waterfalls and casinos on their way to the lower peninsula"
81,CNNDM,LEAD3,63.0,"a man has narrowly avoided jail time for impersonating a police officer to ' deviously ' track down his wife and child at a women’s refuge .
on friday , ruben costa , 35 , pleaded guilty to impersonating a member of the police force , but was only handed a two-month suspended sentence , according to the nt news .
the incident occurred when the northern territory man returned home from work to find his wife had left him , taking their son and possessions ."
72,CNNDM,PROPHETNET,69.33333333333333,"michelle maclaren was announced as director of `` wonder woman '' in november .
the movie is still set for release on june 23,2017 .
gal gadot will appear beforehand in `` batman v . superman : dawn of justice '' in march 2016 ."
41,CNNDM,PG,79.0,"stan collymore was in full fan mode as he celebrated villa 's 3-3 draw with qpr .
the former villa striker let loose with his wild , and sometimes expletive laden , comments from the press box .
talksport pundit stan collymore tweeted : ' with respect , on nights i go as a fan ."
74,CNNDM,LEAD3,92.66666666666669,"for most of the country , spring is already in full force .
but chilly temperatures in the northeast have kept snow on the ground well into april .
one family on new york 's long island were even able to keep a snowman alive until this weekend , when their frosty finally melted in 70-degree temperatures ."
53,CNNDM,BERT,53.66666666666666,"the final day of mercedes-benz fashion week australia kicked off with an explosion of colour in sydney on thursday
the australiana-themed romance was born presentation - always one of the highlight shows during mbfwa
the art gallery of new south wales was transformed into a spectacular set designed by designer alice babidge and dressed with extravagant floral displays by eastern suburbs florist sean cook"
59,CNNDM,PG,77.33333333333333,"acting chief executive maura pally defended the foundation 's work and reaffirmed its commitment to transparency .
the fund had been facing allegations of improper behavior after reports surfaced about undisclosed donations from foreign governments and a donor who was selling his uranium company to a russian state agency at the same time the state department had to approve the sale .
acting ceo maura pally said that money received from a businessman when he was seeking state department approval for selling his company to russia ( right ) could not be disclosed under canadian law ."
93,CNNDM,PG,100.0,"mohammed alam , sayed juied and sadek miah treated burglary ' like a job , ' raiding houses in affluent west london , herfordshire and surrey .
over the course of 11 months the gang broke into 21 homes , taking a ferrari , porches , minis , paintings and cash worth £1million , often waiting until home owners were on holiday before striking .
sayed juied , 32 , and sadek miah , 31 , were jailed for six years each ."
68,CNNDM,LEAD3,91.66666666666669,"five terrorist attacks have been foiled in france since the charlie hebdo massacre in paris , the country 's prime minister manuel valls said today .
his chilling words follow the arrest of a 24-year-old student who was allegedly preparing to storm catholic churches with an armoury of weapons including kalashnikov assault rifles .
discussing the case of sid ahmed ghlam , mr valls said : ' numerous attacks had already been foiled - five if you take into account the attack which happily did not take place at [ paris suburb ]"
102,CNNDM,PG,88.0,"paris saint-germain have opened primary discussions with paul pogba over a possible move from juventus .
the italian champions were kept informed though no formal offer has yet been made to the club for the france international .
pogba and his representatives are understood to have met psg president nasser al khelaifi in monte carlo on tuesday ."
83,CNNDM,LEAD3,51.33333333333334,"their chipotle lunch became a media storm .
but that was just the start for hillary clinton 's most trusted aide huma abedin .
and so , relishing her final taste of freedom before the presidential campaign kicks off , the notoriously low-profile staffer enjoyed a family day out in new york - with another mexican bite ."
131,CNNDM,PG,42.66666666666666,"inflatable beauty at wanda plaza commercial complex in eastern china 's nanjing city .
cartoon images are displayed inside the legs to teach children about sex .
ba di doll is a whopping 30 metres long , seven metres wide ."
85,CNNDM,PROPHETNET,78.66666666666667,"rangers defeated dumbarton 3-1 in the scottish cup on saturday .
ryan hardie scored a brace on his full debut for the light blues .
the 18-year-old had made just four substitute appearances before ."
132,CNNDM,PG,94.0,"emma walker slipped into a dangerous cycle , her weight plummeting in a matter of months .
within months her weight had plummeted to five-and-a-half stone as the eating disorder anorexia took hold .
today , weighing a healthier eight stone the 15-year-old is sharing her story to help others ."
64,CNNDM,BERT,71.66666666666667,"researchers quizzed 40 heterosexual male and female students
asked them to rate the attractiveness of three groups of people who were sober , tipsy and drunk
but too much booze leads to ` excessive and unattractive ' changes in facial expressions , like bridget jones"
109,CNNDM,PG,99.66666666666669,"lily sharp took a joke too far after convincing her own mother she had been kidnapped .
she began her prank by convincing her mother that she had allowed a stranger to enter their home .
she then took the steps in order to make the prank as convincing as possible .
lily then plays on her mother 's fears by pretending that the intruder now has possession of the phone simply replying ."
90,CNNDM,BERT,90.66666666666669,"hull fc beat widnes 22-8 to make it back-to-back wins for the first time since last june
tom lineham scored two interception tries in an eye-catching hat-trick
jamie shaul went over late on to make sure of the two competition points for hull"
79,CNNDM,PROPHETNET,82.0,"alfred guy vuozzo , 46 , shot dead brent mcguigan , 68 , and his son , brendon , 39 , on prince edward island last august .
he was two years old when his sister , cathy , was killed in a crash in 1970 .
brent 's father , herbert , who was behind the wheel , later received a nine-month sentence for dangerous driving .
on monday , the judge called the brutal double-murder an act of ` hatred and misdirected vengeance ' and sentenced him to life ."
71,CNNDM,PROPHETNET,54.33333333333334,"the british-born fashion designer , who turned 39 on tuesday , shared an instagram image of a large bouquet of flowers he had bought for her .
it comes four days after weinstein learned he will not face criminal charges after italian model ambra battilana , 22 , told police he had groped her in his manhattan office .
weinstein , who has always maintained his innocence , could have faced misdemeanor charges of forcible touching or sexual abuse ."
98,CNNDM,BERT,79.66666666666667,"manchester united beat united 4-2 at old trafford on sunday afternoon
manuel pellegrini accepted the blame for the defeat
city have lost six of their last eight games in all competitions
pellegrini is unlikely to be axed before the end of the season"
71,CNNDM,BERT,94.66666666666669,"georgina chapman , who is married to harvey weinstein , shared an instagram image of a large bouquet of flowers he had bought for her
` thank you for my beautiful flowers !! #wonderfulhusband #birthday , ' she wrote alongside the photo
comes four days after her hollywood producer husband learned he would not face criminal charges after italian model ambra battilana , 22 , told police he had groped her"
49,CNNDM,PG,42.333333333333336,"scientists have discovered strange new organisms that infect the primitive forms of life that live deep below the ocean floor .
this graphic shows how the new archael virus changes uses ' docking tips ' - purple area - to infect bacteria .
they now believe it may be viruses like this that actually hold the secret that have allowed archae bacteria to adapt to some of the harshest environments on earth ."
76,CNNDM,LEAD3,73.0,"president barack obama took a break from being the real president on april fools ' day to impersonate a fictional one , house of cards ' conniving frank underwood . '
hello everybody .
this is not frank underwood , ' the president said after turning his head underwood , who is played by oscar-winning actor kevin spacey and frequently speaks shakespearean-style monologues to the audience . '"
122,CNNDM,PG,100.0,"yahya rashid , a uk national from northwest london , was detained at luton airport .
he 's been charged with engaging in conduct in preparation of assisting others to commit acts of terrorism ."
80,CNNDM,LEAD3,33.333333333333336,"the view that manchester city’s chance at defending their premier league title has been ruined through bad spending gathered pace after they were defeated by a club whose entire team cost less than half one of their substitutes .
crystal palace
’s"
116,CNNDM,BERT,58.66666666666666,"uncapped pair shai hope and carlos brathwaite included in west indies squad
west indies one-day captain jason holder takes his place in the squad
denesh ramdin will captain the side for the three-test series
devendra bishoo , who played his 11th and last test three years ago , has also been handed a recall"
73,CNNDM,PROPHETNET,59.0,"jonny howson opened the scoring for norwich in the 57th minute .
graham dorrans sealed the tie with a late goal in injury-time .
the result puts norwich one step closer to promotion to the premier league ."
102,CNNDM,BERT,76.66666666666667,"paul pogba and his representatives are understood to have met psg president nasser al khelaifi in monte carlo on tuesday
barcelona have also shown an intention to bid for pogba
psg striker edinson cavani has a meeting scheduled with his brother and agent on wednesday
atletico madrid have also expressed an interest with mario mandzukic weighing up offers from england"
112,CNNDM,BERT,96.66666666666669,"tola ore , 32 , fitted a high-tech device to her computer in the santander bank branch in palmers green , north london
the gang attempted to deposit # 1,274,000 into 12 different bank accounts over the course of one morning on july 23 , 2013
another member of staff spotted the suspicious transaction before the full amount could be transferred so the bank 's losses here stopped at # 147,678
ore was due to stand trial this week , but yesterday admitted her part in the scam"
76,CNNDM,PROPHETNET,85.33333333333333,"` this is barack obama . happy april fools ' day . frank learned it from me , ` the president said after turning his head frank underwood .
underwood , portrayed in the netflix series by oscar-winning actor kevin spacey , frequently speaks shakespearean-style monologues to the camera .
the real president slipped into his normal voice by the end of 12-second impersonation ."
71,CNNDM,PG,73.66666666666667,"harvey weinstein 's wife georgina chapman shared this image to her instagram page on tuesday , with the caption : ' thank you for my beautiful flowers ! ! ! ! ! ! ! ! ' she wrote alongside the photo .
weinstein , who had always maintained his innocence , could have faced misdemeanor charges of forcible touching or sexual abuse ."
86,CNNDM,PG,36.66666666666666,"saracens flanker maro itojie secures a loose ball on the deck during a tight first half of action .
clermont centre wesley fofana attempts an offload following a crunching hit from marcelo bosch .
clermont warm up in front of their supporters at stade geoffroy-guichard in saint-etienne ."
75,CNNDM,PROPHETNET,100.0,"american airlines is targeting a younger demographic with the introduction of their new in-flight music .
new indie music was first piped into the cabin-during boarding and while disembarking-a few months ago .
many have taken to twitter to share their approval of the new on board playlists , which feature rockers such as the xx , haim , phantogram and hozier ."
77,CNNDM,LEAD3,99.66666666666669,"yesterday , the son of the sultan of brunei , one of the world 's richest men
wed bride dayangku raabi'atul ' adawiyyah pengiran haji bolkiah in a spectacular ceremony at the monarch 's 1,788-room palace in brunei 's capital , bandar seri begawan .
prince abdul malik , 31 , and his 22-year-old bride both wore outfits embellished with diamonds , while raabi'atul carried a bouquet made of dazzling gems , rather than flowers ."
112,CNNDM,PG,22.66666666666667,"personal advisor tola ore , 32 , fitted a high-tech device to her desktop computer .
the gang attempted to deposit £1,274,000 from outside the bank in palmers green in north london .
ora , 32 , fitted a keyboard video mouse to the usb port of her computer in the santander bank branch in palmers green ."
86,CNNDM,LEAD3,100.0,"this will prove yet another bitter pill for saracens to swallow .
the hurt of losing back-to-back european and domestic finals last year took mark mccall’s men all of last summer and a good chunk of this season to overcome .
this time they must lick their wounds and refocus their efforts on the aviva premiership after coming up short against clermont ."
89,CNNDM,LEAD3,100.0,"christy turlington burns may be about to run her fourth marathon in as many years , but the former supermodel insists that childbirth was by far her toughest challenge yet .
the former supermodel , who 's gearing up for the london marathon on 26 april , told red magazine that giving birth has been her toughest physical challenge .
and christy , who suffered a potentially life-threatening complication shortly after the delivery of her daughter grace , now 11 , said today she 's feeling ' stronger and healthier ' than ever ."
9,CNNDM,BERT,97.0,"lib dem leader said idea of more than two parties forming a government is not ` going to work '
he said it would be a ` messy ' way to run the country and risked instability
mr clegg told voters to go to the ballot box on may 7 expecting a hung parliament
but he sought to make the case for only the lib dems working with labour or the conservatives recent polls have put the tories and labour almost neck and neck"
10,CNNDM,PG,95.0,"the tortoise beat the hare , but this little fellow has gone one better and beaten two cheetahs .
the baffled cheetahs surrounded the tortoise and attempted to scare it out of its shell with snarls but the reptile kept well tucked up inside its tough exterior forcing the big cats to wander off ."
84,CNNDM,PROPHETNET,70.0,"the 35-year-old daughter of bill clinton reveals in the latest issue of elle that she does n't actually have curly hair anymore .
in the interview , chelsea also talks about her marriage to investment banker marc mezvinsky , as well as her role as a mother to her baby daughter charlotte ."
88,CNNDM,PG,92.0,"burlesque performer lillian bustle explained in her ted talk that ' fat ' is just another word - and using it does n't have to be an insult .
she insists that the word does n't have to be used as a synonym for ' ugly ' ."
99,CNNDM,PG,33.333333333333336,"jose mourinho has launched a fresh verbal attack on arsenal .
the blues produced a defensive master class in a goalless draw at the emirates stadium .
jose mourinho has hit out at arsenal and branded their 11-year wait for the title ' boring ' ."
19,CNNDM,PG,100.0,"thief scaled a two-storey antique market before breaking into a rooftop vent and squeezing down a narrow shaft to reach the store .
he picked three sets of locks and crawled on the floor ‘ like a snake’ to avoid triggering infrared security beams .
eight-minute raid , which has been likened to a mission impossible film , took place at the vintage watch store in hampstead , north london ."
131,CNNDM,BERT,66.66666666666667,"the inflatable doll has appeared at wanda plaza commercial complex in eastern china 's nanjing city
it features a ball pit , slide and climbing area , can be accessed via the doll 's right foot
cartoon images are displayed inside the legs to teach children about sex"
78,CNNDM,BERT,40.66666666666666,"acetaminophen is the main ingredient in the over-the-counter pain reliever tylenol and paracetamol
this is the first time that this side effect has been discovered
previous research had shown that acetaminophen works not only only on physical pain , but also on psychological pain"
86,CNNDM,PROPHETNET,83.33333333333333,"clermont defeated saracens 24-17 in their european semi-final .
maro itoje was impressive making his first start in europe .
clermont will head into their second european final confident they can land their first european title ."
24,CNNDM,PG,58.66666666666666,"david billing , 48 , has told how he had to undergo 14 hours of surgery .
surgeons sawed through his jawbone and removed part of his tongue .
he now has to return to the hospital every few weeks to have it shaved ."
83,CNNDM,PROPHETNET,19.33333333333333,"huma abedin and husband anthony weiner dined at tortaria in new york .
it is her second spicy menu of the week ahead of the presidential campaign .
comes a few days after she and clinton were pictured in iowa chipotle .
staff at the fast food restaurant complained abedin did not leave a tip ."
74,CNNDM,PROPHETNET,99.0,"mike and rebecca fregoe of massapequa park in long island built the snowman in january , when it grew to be more than 9-feet tall .
since the beginning of april , the snow man began shrinking and the family started a facebook page asking for ` snownations ' to keep their beloved frosty alive .
but the frosty melted this weekend when 70-degree temperatures hit the area ."
49,CNNDM,BERT,100.0,"scientists from the university of california santa barbara have found a new type of virus that infects bacteria
they believe viruses like this hold the secret that have allowed archae bacteria to adapt to harshest environments on earth
this is because the virus actively causes one of its own genes to mutate - allowing it to develop new ways of coping with the ecosystem it finds itself in"
101,CNNDM,PROPHETNET,60.33333333333334,"ding junhui was on for a maxumum break of 147 at the world snooker championship at the crucible .
the chinese world no 3 screwed back for the blue instead of the black .
ding would have pocketed # 30,000 for a maximum break , which has only been achieved 10 times in the world championships ."
69,CNNDM,BERT,83.0,"rory mcilroy 's foundation is hosting the dubai duty free irish open from may 28-31
the world number one has attracted a top-class field , who will compete for a prize fund of # 1.8 million
patrick reed revealed he would compete in the bmw pga championship at wentworth the week before
mcilroy managed to persuade some of golf 's biggest stars to take part in the tournament"
114,CNNDM,BERT,23.0,"ashley young is known for being the resident dj at manchester united
but he admitted to being under strict orders from manager louis van gaal to play only house and hip music
young joined on the sofa by singer-songwriter olly murs , who asks whether or not his mainstream tunes are played in the old trafford changing room
former reds striker andy ritchie and helen evans hosted the light-hearted mutv programme"
103,CNNDM,LEAD3,99.33333333333331,"an eastern long island widow and her 14-year-old have been missing for almost three weeks after a trip to new york city to see a play .
iona costello , 51 , and her daughter emily , from greenport , were going into the city when they were last seen on march 30 near their home in the the wealthy seaside village .
their car was found in a parking garage on 42nd street in manhattan , but the pair , who often went into the city for theater and art museums , left no other trace of their whereabouts ."
104,CNNDM,PROPHETNET,80.33333333333333,"paul aldridge will leave sheffield wednesday at the end of next season .
he has previously worked at west ham , leicester city and manchester city .
wednesday have brought in adam pearson and glenn roeder to work alongside head coach stuart gray ."
126,CNNDM,BERT,92.33333333333331,"alliss , 84 , said legislation designed to stop golf clubs from discriminating against female members has prompted a decline in women 's membership
some clubs had previously only allowed female members if they played at restricted times in return for a discounted membership fee
but equality act 2010 ruled that this was illegal discrimination , which means that women must now have equal access to the course and pay the same membership rates as men"
76,CNNDM,PG,68.0,"president barack obama took a break from being the real president on april fools ' day to impersonate a fictional one , house of cards ' conniving frank underwood .
obama attempted to copy the deep voice and south carolina accent of the fictional commander-in-chief , who is known for scheming his way into the nation 's highest office through deceit .
he has previously admitted to watching the netflix show , though he says that life in washington is not as dramatic as portrayed by kevin spacey and others ."
58,CNNDM,PG,59.33333333333334,"rafa benitez saw his side beat wolfsburg 4-1 in the europa league .
the spaniard 's name is being uttered once again across the boardrooms of europe .
benitez has won 12 trophies with valencia , liverpool , inter milan , chelsea and napoli ."
43,CNNDM,BERT,52.66666666666666,"sheriff mbye , also 18 , died in hospital after receiving multiple stab wounds in a scuffle outside a kfc restaurant in northfield , birmingham on friday afternoon
today an 18-year-old from the birmingham area was arrested at his home address on suspicion of murder
it comes after officers were granted more time to question the teenager"
109,CNNDM,PROPHETNET,84.66666666666667,"lily sharp decided to prank her own mother by faking her kidnapping .
she convinced her mother that an intruder had entered their home .
lily then told her mother the intruder would require # 4000 for her return .
when her mother reveals she is sending the police round lily replies : ` i have your child . i want # 4000 to get her back '"
92,CNNDM,PROPHETNET,82.66666666666667,"thenga adams , flying from guyana in south america was arrested after customs at jfk in new york searched the sneakers in his luggage .
the total weight of cocaine seized was approximately 2 lbs and the street value is an estimated $ 30,000 .
adams now faces federal narcotics smuggling charges ."
113,CNNDM,PG,84.0,"two sisters from oklahoma and nebraska missing for nearly two weeks in michigan .
a pilot noticed a reflection off the ford explorer and landed the police helicopter on shore , finally ending the women 's unexpected wilderness adventure .
leslie roy , 52 , and lee wright , 56 , were examined at a hospital and released ."
100,CNNDM,LEAD3,81.66666666666667,"a former high court judge who led the inquiry into the bradford stadium fire which killed 56 football fans has dismissed claims the blaze was not an accident saying they are ' nonsense ' .
a new book by author martin fletcher has revealed a series of other blazes at businesses owned by or associated with stafford heginbotham , the club 's chairman at the time of the tragedy in 1985 .
the official inquiry into the blaze , led by mr justice oliver popplewell , concluded that the fire was an accident , probably caused by a spectator dropping a cigarette into rubbish that had accumulated under an old timber stand at the valley parade ground ."
82,CNNDM,PG,59.66666666666666,"kim credited her husband for ' introducing ' her to the fashion world and added that she wants their daughter to follow in their footsteps and be confident in what she wears .
kim , who is pictured with her smiling daughter north west , revealed that the 22-month-old will inherit her entire wardrobe when she gets older ."
34,CNNDM,BERT,65.66666666666667,"jose mourinho has issued a gentle warning to chelsea 's next generation that he can not absorb them all into his first-team squad
the under 19s won the uefa youth league last week and the under 18s will attempt to defend the youth cup against manchester city
john terry was the last truly successful youth product at chelsea and he has gone on to become captain"
93,CNNDM,BERT,77.0,"sayed juied , 32 , and sadek miah , 31 , were jailed for six years each
gang broke into 21 homes in west london , hertfordshire and surrey
stole a ferrari , porches , minis , paintings and cash worth # 1million
officers said they treated burglary ` like a job , a profession '"
91,CNNDM,LEAD3,98.33333333333331,"a man has been arrested in connection with the death of a transgender escort who was found strangled and beaten last month .
vanessa santillan 's body was found in a £400,000 flat in fulham , south west london , at the end of march .
the 33-year-old mexican national , who worked as a transgender escort , died as a result of injuries to the head and neck ."
97,CNNDM,LEAD3,78.33333333333333,"an amateur cyclist is planning to ride the entire tour de france - considered the most gruelling race in professional cycling - on a raleigh chopper .
dave sim has put in months of training aboard his bright yellow mark three chopper in preparation to ride all 2077 miles of the 2015 tour de france route this summer .
the 36-year-old personal trainer from southport , merseyside , is hoping his stunt will inspire people to get out and ride themselves ."
36,CNNDM,PG,91.0,"manziel and colleen crowley were spotted together in public for the first time since he entered rehab when they attended tuesday night 's texas rangers game .
the pair appear to remain very much an item , but crowley has been taking heat on instagram for refusing to give up her wild ways while manziel was being treated for his unspecified problems .
crowley has amassed more than 130,000 followers since becoming johnny football’s girlfriend ."
99,CNNDM,LEAD3,64.0,"jose mourinho has launched a fresh verbal attack on arsenal , branding their 11 year wait for the premier league title as ' boring ' .
led by skipper john terry - whose performance was described as his best ever by mourinho - the blues produced a defensive master class in a goalless draw at the emirates stadium to take a step closer to the championship .
frustrated at what they perceived as the visitors ' lack of attacking intent , home supporters chanted : ' boring , boring chelsea ' throughout sunday 's clash ."
92,CNNDM,LEAD3,44.33333333333334,"a man was caught allegedly trying to smuggle two pounds of cocaine worth $ 30,000 in pairs of sneakers at jfk airport earlier this month .
on april 7 , thenga adams , flying from guyana in south america was arrested after customs at jfk in new york searched the sneakers in his luggage .
when customs opened the soles of the athletic shoes they found $ 30,000 worth of cocaine , say airport officials ."
85,CNNDM,PG,55.33333333333334,"ryan hardie marked his first light blues start with a brace as stuart mccall 's side clinched a 3-1 win over dumbarton .
stuart mccall fulfills his promise of fielding more academy players .
mccall promised his students from the murray park youth ranks they would be given their chance to impress when he took over last month ."
95,CNNDM,PROPHETNET,99.33333333333331,"johanna powell , a picture editor for bbc wales , went missing on saturday .
the 37-year-old was travelling on a cruise boat along the mekong river .
it hit a rock in a stretch of rapids and sank ` within a minute ' , she is feared to have drowned .
rescuers launched a massive search along 20km of the river to find her .
foreign and commonwealth office confirmed a body has been found ."
109,CNNDM,LEAD3,98.33333333333331,"when it comes to playing tricks on people , especially parents
it 's important to know when to stop .
however , this did not appear to cross the mind of teenager lily sharp , who lives in the uk , when she decided to prank her own mother ."
